0 10 5 1 4 9 11 8 9 7 10 0 10 9 6 2 6 11 13 5 0
0 10 9 6 2 12 4 8 10 5 1 0 6 0 3 12 3 2 4 11 0
0 10 9 6 5 0 11 4 3 2 14 0 6 12 14 13 3 8 4 2 0
0 10 5 12 14 0 8 13 5 9 13 0 6 3 5 10 3 8 0 4 0
0 10 5 8 0 8 1 5 1 12 0 0 10 9 6 2 6 14 7 8 0
0 10 13 7 0 14 12 3 9 2 12 0 6 12 6 13 2 10 5 14 0
0 10 5 1 4 14 0 9 8 6 7 0 6 0 10 3 4 7 14 12 0
0 6 0 3 5 7 13 2 8 7 6 0 10 5 12 4 14 10 5 2 0
