0 1 2 0
0 9 3 0
0 9 1 0
0 1 2 1
0 9 3 1
0 1 0 1
0 1 0 2
0 1 2 3
0 1 2 5
0 1 6 0
0 1 2 7
0 1 2 10
0 9 3 4
0 9 3 5
0 9 1 3
0 9 3 8
0 9 14 1
0 9 1 6
0 9 3 11
